d1fcda0c72a5b5c9ffbcaae721abec24ed30501906645bc91d95447b8f638792,ec403d1e9381933f524741ac7ddf428a5befc2d3c39d260c53de8d3da096f8a9,a160b8330166061b27e664c49d628baff4e9451336fbcd00ae951039aaf7a2d7,4cca6da2ff569548f090dac0c1ffbc0bea98cc1f0a57210018495c29bef5a839,83f3da75d611414adab2d87b401ab7ba01960c3a1e6b7762fb1004f4e5a74d3c,e480e130c3d0a62fd77dd5076eb35a683192444ca1e34fead9d659bfbef9b174,d6e831befca81c68b28a8a7754194dfd5bb4ad15f241269d34a2484beb9eaa06,cd8e8932b54fed00fc8f881659268f2a872963bbf45e3b598b348fba297a8cf2,b1a5fca50d062c263940b67e553ea8ebddbcf9962a0e46507c033eaca9f8038e,8716601f73f94d1bd493b737e5c1b40a3f88395ee36e9049b0049f6f36bb4f74,74e9c9056952a6d610caa5a3c4b3f2b554d47810d8f4a4b0b90257f9c8a21593,63a35a12b8fa6851b5807d4151502aebf47dbf07ec42ed01d678cb07b933c5b1,b63bb51898a4555131dc8cb1e22b47b33060c30f4b3ce5777d186068d15e46c6,2d4ef2451c62ddf85cf807bf7a6c881677ab8114c04f0dd74d257373d41a2aee
1544,39,2000.0,111,30,1,-1,"2025/2/11 5:00","2025/2/15 4:59",0,0,0,0,1
1545,49,2000.0,111,40,1,-1,"2025/2/11 5:00","2025/2/15 4:59",0,0,0,0,1
1546,251,2000.0,7004,80,1,-1,"2025/2/5 12:00","2025/2/15 4:59",0,0,0,0,1
1547,252,2000.0,7005,80,1,-1,"2025/2/5 12:00","2025/2/15 4:59",0,0,0,0,1
1548,31,5000.0,101,30,1,-1,"2025/2/15 5:00","2025/2/22 4:59",0,0,0,0,1
1549,41,3000.0,101,40,1,-1,"2025/2/15 5:00","2025/2/22 4:59",0,0,0,0,1
1550,45,2000.0,104,40,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1551,34,5000.0,103,30,1,-1,"2025/2/15 5:00","2025/2/22 4:59",0,0,0,0,1
1552,44,5000.0,103,40,1,-1,"2025/2/15 5:00","2025/2/22 4:59",0,0,0,0,1
1553,91,3000.0,101,100,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1554,92,3000.0,102,100,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1555,93,3000.0,111,100,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1556,94,3000.0,109,100,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1557,95,3000.0,112,100,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1558,100,3000.0,8004,100,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1559,101,3000.0,8005,100,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1560,96,3000.0,6004,100,1,-1,"2025/2/15 5:00","2025/2/18 23:59",0,0,0,0,1
1561,97,3000.0,6005,100,1,-1,"2025/2/15 5:00","2025/2/18 23:59",0,0,0,0,1
1562,98,3000.0,7004,100,1,-1,"2025/2/15 5:00","2025/2/18 23:59",0,0,0,0,1
1563,99,3000.0,7005,100,1,-1,"2025/2/15 5:00","2025/2/18 23:59",0,0,0,0,1
1564,96,3000.0,6004,100,1,-1,"2025/2/26 11:00","2025/3/1 4:59",0,0,0,0,1
1565,97,3000.0,6005,100,1,-1,"2025/2/26 11:00","2025/3/1 4:59",0,0,0,0,1
1566,81,2000.0,101,80,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1567,82,2000.0,102,80,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1568,83,2000.0,111,80,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1569,84,2000.0,109,80,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1570,85,2000.0,112,80,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1571,351,2000.0,8004,80,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1572,352,2000.0,8005,80,1,-1,"2025/2/15 5:00","2025/3/1 4:59",0,0,0,0,1
1573,251,2000.0,7004,80,1,-1,"2025/2/15 5:00","2025/2/18 23:59",0,0,0,0,1
1574,252,2000.0,7005,80,1,-1,"2025/2/15 5:00","2025/2/18 23:59",0,0,0,0,1
1575,151,2000.0,6004,80,1,-1,"2025/2/15 5:00","2025/2/18 23:59",0,0,0,0,1
1576,152,2000.0,6005,80,1,-1,"2025/2/15 5:00","2025/2/18 23:59",0,0,0,0,1
1577,32,5000.0,102,30,1,-1,"2025/2/20 5:00","2025/3/1 4:59",0,0,0,0,1
1578,42,5000.0,102,40,1,-1,"2025/2/20 5:00","2025/3/1 4:59",0,0,0,0,1
1579,39,5000.0,111,30,1,-1,"2025/2/20 5:00","2025/3/1 4:59",0,0,0,0,1
1580,49,5000.0,111,40,1,-1,"2025/2/20 5:00","2025/3/1 4:59",0,0,0,0,1
1581,37,5000.0,109,30,1,-1,"2025/2/23 5:00","2025/3/1 4:59",0,0,0,0,1
1582,38,5000.0,112,30,1,-1,"2025/2/23 5:00","2025/3/1 4:59",0,0,0,0,1
1583,31,2000.0,101,30,1,-1,"2025/3/1 5:00","2025/3/6 4:59",0,0,0,0,1
1584,41,2000.0,101,40,1,-1,"2025/3/1 5:00","2025/3/6 4:59",0,0,0,0,1
1585,32,2000.0,102,30,1,-1,"2025/3/6 5:00","2025/3/11 4:59",0,0,0,0,1
1586,42,2000.0,102,40,1,-1,"2025/3/6 5:00","2025/3/11 4:59",0,0,0,0,1
1587,39,2000.0,111,30,1,-1,"2025/3/11 5:00","2025/3/15 4:59",0,0,0,0,1
1588,49,2000.0,111,40,1,-1,"2025/3/11 5:00","2025/3/15 4:59",0,0,0,0,1
1589,37,2000.0,109,30,1,-1,"2025/3/11 5:00","2025/3/15 4:59",0,0,0,0,1
1590,38,2000.0,112,30,1,-1,"2025/3/11 5:00","2025/3/15 4:59",0,0,0,0,1
1591,151,2000.0,6004,80,1,-1,"2025/2/26 11:00","2025/3/1 4:59",0,0,0,0,1
1592,152,2000.0,6005,80,1,-1,"2025/2/26 11:00","2025/3/1 4:59",0,0,0,0,1
1593,151,2000.0,6004,80,1,-1,"2025/3/1 5:00","2025/3/12 23:59",0,0,0,0,1
1594,152,2000.0,6005,80,1,-1,"2025/3/1 5:00","2025/3/12 23:59",0,0,0,0,1
1595,31,3000.0,101,30,1,-1,"2025/3/15 5:00","2025/3/20 4:59",0,0,0,0,1
1596,41,2000.0,101,40,1,-1,"2025/3/15 5:00","2025/3/20 4:59",0,0,0,0,1
1597,45,2000.0,104,40,1,-1,"2025/3/15 5:00","2025/3/31 8:59",0,0,0,0,1
1598,32,2000.0,102,30,1,-1,"2025/3/20 5:00","2025/3/26 4:59",0,0,0,0,1
1599,42,2000.0,102,40,1,-1,"2025/3/20 5:00","2025/3/26 4:59",0,0,0,0,1
1600,31,2000.0,101,30,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1601,41,2000.0,101,40,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1602,37,2000.0,109,30,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1603,38,2000.0,112,30,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1604,34,2000.0,103,30,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1605,44,2000.0,103,40,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1606,91,2000.0,101,100,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1607,92,2000.0,102,100,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1608,93,2000.0,111,100,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1609,94,2000.0,109,100,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1610,95,2000.0,112,100,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1611,100,2000.0,8004,100,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1612,101,2000.0,8005,100,1,-1,"2025/3/26 5:00","2025/3/31 8:59",0,0,0,0,1
1613,81,2000.0,101,80,1,-1,"2025/3/24 5:00","2025/3/31 8:59",0,0,0,0,1
1614,82,2000.0,102,80,1,-1,"2025/3/24 5:00","2025/3/31 8:59",0,0,0,0,1
1615,83,2000.0,111,80,1,-1,"2025/3/24 5:00","2025/3/31 8:59",0,0,0,0,1
1616,84,2000.0,109,80,1,-1,"2025/3/24 5:00","2025/3/31 8:59",0,0,0,0,1
1617,85,2000.0,112,80,1,-1,"2025/3/24 5:00","2025/3/31 8:59",0,0,0,0,1
1618,351,2000.0,8004,80,1,-1,"2025/3/24 5:00","2025/3/31 8:59",0,0,0,0,1
1619,352,2000.0,8005,80,1,-1,"2025/3/24 5:00","2025/3/31 8:59",0,0,0,0,1
1620,251,2000.0,7004,80,1,-1,"2025/3/16 12:00","2025/3/23 23:59",0,0,0,0,1
1621,252,2000.0,7005,80,1,-1,"2025/3/16 12:00","2025/3/23 23:59",0,0,0,0,1
1622,418,2000.0,1001,155,1,-1,"2022/1/31 5:00","2099/12/14 23:59",0,0,0,0,1
1630,151,3000.0,6004,80,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1631,152,3000.0,6005,80,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1632,251,3000.0,7004,80,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1633,252,3000.0,7005,80,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1634,151,2000.0,6004,80,1,-1,"2025/4/1 5:00","2025/4/14 23:59",0,0,0,0,1
1635,152,2000.0,6005,80,1,-1,"2025/4/1 5:00","2025/4/14 23:59",0,0,0,0,1
1636,251,2000.0,7004,80,1,-1,"2025/4/1 5:00","2025/4/7 23:59",0,0,0,0,1
1637,252,2000.0,7005,80,1,-1,"2025/4/1 5:00","2025/4/7 23:59",0,0,0,0,1
1638,131,2000.0,6004,30,1,-1,"2025/3/31 9:00","2025/4/14 23:59",0,0,0,0,1
1639,132,2000.0,6005,30,1,-1,"2025/3/31 9:00","2025/4/14 23:59",0,0,0,0,1
1640,141,2000.0,6004,40,1,-1,"2025/3/31 9:00","2025/4/14 23:59",0,0,0,0,1
1641,142,2000.0,6005,40,1,-1,"2025/3/31 9:00","2025/4/14 23:59",0,0,0,0,1
1642,231,2000.0,7004,30,1,-1,"2025/3/31 9:00","2025/4/7 23:59",0,0,0,0,1
1643,232,2000.0,7005,30,1,-1,"2025/3/31 9:00","2025/4/7 23:59",0,0,0,0,1
1644,241,2000.0,7004,40,1,-1,"2025/3/31 9:00","2025/4/7 23:59",0,0,0,0,1
1645,242,2000.0,7005,40,1,-1,"2025/3/31 9:00","2025/4/7 23:59",0,0,0,0,1
1646,331,2000.0,8004,30,1,-1,"2025/3/31 9:00","2099/12/14 23:59",0,0,0,0,1
1647,332,2000.0,8005,30,1,-1,"2025/3/31 9:00","2099/12/14 23:59",0,0,0,0,1
1648,341,2000.0,8004,40,1,-1,"2025/3/31 9:00","2099/12/14 23:59",0,0,0,0,1
1649,342,2000.0,8005,40,1,-1,"2025/3/31 9:00","2099/12/14 23:59",0,0,0,0,1
1650,351,3000.0,8004,80,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1651,352,3000.0,8005,80,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1652,351,2000.0,8004,80,1,-1,"2025/4/1 5:00","2025/4/23 4:59",0,0,0,0,1
1653,352,2000.0,8005,80,1,-1,"2025/4/1 5:00","2025/4/23 4:59",0,0,0,0,1
1654,351,4000.0,8004,80,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1655,352,4000.0,8005,80,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1656,351,2000.0,8004,80,1,-1,"2025/4/30 5:00","2025/5/23 4:59",0,0,0,0,1
1657,352,2000.0,8005,80,1,-1,"2025/4/30 5:00","2025/5/23 4:59",0,0,0,0,1
1658,351,4000.0,8004,80,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1659,352,4000.0,8005,80,1,-1,"2025/5/23 5:00","2025/5/30 4:59",0,0,0,0,1
1660,35,2000.0,104,30,1,-1,"2025/3/31 9:00","2099/12/14 23:59",0,0,0,0,1
1661,51,2000.0,104,50,1,-1,"2025/3/31 9:00","2099/12/14 23:59",0,0,0,0,1
1662,31,4000.0,101,30,1,-1,"2025/3/31 9:00","2025/4/8 4:59",0,0,0,0,1
1663,41,4000.0,101,40,1,-1,"2025/3/31 9:00","2025/4/8 4:59",0,0,0,0,1
1664,31,6000.0,101,30,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1665,41,4000.0,101,40,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1666,31,8000.0,101,30,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1667,41,4000.0,101,40,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1668,31,6000.0,101,30,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1669,41,4000.0,101,40,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1670,32,2000.0,102,30,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1671,42,2000.0,102,40,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1672,32,4000.0,102,30,1,-1,"2025/4/1 5:00","2025/4/15 4:59",0,0,0,0,1
1673,42,4000.0,102,40,1,-1,"2025/4/1 5:00","2025/4/15 4:59",0,0,0,0,1
1674,32,8000.0,102,30,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1675,42,8000.0,102,40,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1676,32,4000.0,102,30,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1677,42,4000.0,102,40,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1678,39,2000.0,111,30,1,-1,"2025/3/31 9:00","2025/4/15 4:59",0,0,0,0,1
1679,49,2000.0,111,40,1,-1,"2025/3/31 9:00","2025/4/15 4:59",0,0,0,0,1
1680,39,8000.0,111,30,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1681,49,8000.0,111,40,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1682,39,2000.0,111,30,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1683,49,2000.0,111,40,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1684,37,4000.0,109,30,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1685,38,4000.0,112,30,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1686,37,2000.0,109,30,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1687,38,2000.0,112,30,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1688,37,4000.0,109,30,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1689,38,4000.0,112,30,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1690,37,8000.0,109,30,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1691,38,8000.0,112,30,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1692,37,2000.0,109,30,1,-1,"2025/4/23 5:00","2025/5/8 4:59",0,0,0,0,1
1693,38,2000.0,112,30,1,-1,"2025/4/23 5:00","2025/5/8 4:59",0,0,0,0,1
1694,45,4000.0,104,40,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1695,45,2000.0,104,40,1,-1,"2025/4/1 5:00","2025/4/23 4:59",0,0,0,0,1
1696,45,4000.0,104,40,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1697,91,3000.0,101,100,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1698,92,3000.0,102,100,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1699,93,3000.0,111,100,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1700,94,3000.0,109,100,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1701,95,3000.0,112,100,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1702,100,3000.0,8004,100,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1703,101,3000.0,8005,100,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1704,96,3000.0,6004,100,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1705,97,3000.0,6005,100,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1706,98,3000.0,7004,100,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1707,99,3000.0,7005,100,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1708,91,2000.0,101,100,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1709,92,2000.0,102,100,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1710,93,2000.0,111,100,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1711,94,2000.0,109,100,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1712,95,2000.0,112,100,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1713,100,2000.0,8004,100,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1714,101,2000.0,8005,100,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1715,96,2000.0,6004,100,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1716,97,2000.0,6005,100,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1717,98,2000.0,7004,100,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1718,99,2000.0,7005,100,1,-1,"2025/4/1 5:00","2025/4/8 4:59",0,0,0,0,1
1719,91,3000.0,101,100,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1720,92,3000.0,102,100,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1721,93,3000.0,111,100,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1722,94,3000.0,109,100,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1723,95,3000.0,112,100,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1724,100,3000.0,8004,100,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1725,101,3000.0,8005,100,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1726,96,3000.0,6004,100,1,-1,"2025/4/8 5:00","2025/4/14 23:59",0,0,0,0,1
1727,97,3000.0,6005,100,1,-1,"2025/4/8 5:00","2025/4/14 23:59",0,0,0,0,1
1728,91,2000.0,101,100,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1729,92,2000.0,102,100,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1730,93,2000.0,111,100,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1731,94,2000.0,109,100,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1732,95,2000.0,112,100,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1733,100,2000.0,8004,100,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1734,101,2000.0,8005,100,1,-1,"2025/4/15 5:00","2025/4/23 4:59",0,0,0,0,1
1735,96,2000.0,6004,100,1,-1,"2025/4/15 11:00","2025/4/23 4:59",0,0,0,0,1
1736,97,2000.0,6005,100,1,-1,"2025/4/15 11:00","2025/4/23 4:59",0,0,0,0,1
1737,98,2000.0,7004,100,1,-1,"2025/4/15 11:00","2025/4/22 23:59",0,0,0,0,1
1738,99,2000.0,7005,100,1,-1,"2025/4/15 11:00","2025/4/22 23:59",0,0,0,0,1
1739,91,3000.0,101,100,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1740,92,3000.0,102,100,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1741,93,3000.0,111,100,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1742,94,3000.0,109,100,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1743,95,3000.0,112,100,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1744,100,3000.0,8004,100,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1745,101,3000.0,8005,100,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1746,96,3000.0,6004,100,1,-1,"2025/4/23 5:00","2025/4/29 23:59",0,0,0,0,1
1747,97,3000.0,6005,100,1,-1,"2025/4/23 5:00","2025/4/29 23:59",0,0,0,0,1
1748,81,3000.0,101,80,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1749,82,3000.0,102,80,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1750,83,3000.0,111,80,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1751,84,3000.0,109,80,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1752,85,3000.0,112,80,1,-1,"2025/3/31 9:00","2025/4/1 4:59",0,0,0,0,1
1753,81,2000.0,101,80,1,-1,"2025/4/1 5:00","2025/4/23 4:59",0,0,0,0,1
1754,82,2000.0,102,80,1,-1,"2025/4/1 5:00","2025/4/23 4:59",0,0,0,0,1
1755,83,2000.0,111,80,1,-1,"2025/4/1 5:00","2025/4/23 4:59",0,0,0,0,1
1756,84,2000.0,109,80,1,-1,"2025/4/1 5:00","2025/4/23 4:59",0,0,0,0,1
1757,85,2000.0,112,80,1,-1,"2025/4/1 5:00","2025/4/23 4:59",0,0,0,0,1
1758,81,4000.0,101,80,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1759,82,4000.0,102,80,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1760,83,4000.0,111,80,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1761,84,4000.0,109,80,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1762,85,4000.0,112,80,1,-1,"2025/4/23 5:00","2025/4/30 4:59",0,0,0,0,1
1763,34,4000.0,103,30,1,-1,"2025/3/31 9:00","2025/4/6 4:59",0,0,0,0,1
1764,44,4000.0,103,40,1,-1,"2025/3/31 9:00","2025/4/6 4:59",0,0,0,0,1
1765,34,2000.0,103,30,1,-1,"2025/4/6 5:00","2025/4/8 4:59",0,0,0,0,1
1766,44,2000.0,103,40,1,-1,"2025/4/6 5:00","2025/4/8 4:59",0,0,0,0,1
1767,34,4000.0,103,30,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1768,44,4000.0,103,40,1,-1,"2025/4/8 5:00","2025/4/15 4:59",0,0,0,0,1
1769,34,2000.0,103,30,1,-1,"2025/4/15 5:00","2025/5/8 4:59",0,0,0,0,1
1770,44,2000.0,103,40,1,-1,"2025/4/15 5:00","2025/5/8 4:59",0,0,0,0,1
1771,131,2000.0,6004,30,1,-1,"2025/4/15 11:00","2025/4/29 23:59",0,0,0,0,1
1772,132,2000.0,6005,30,1,-1,"2025/4/15 11:00","2025/4/29 23:59",0,0,0,0,1
1773,141,2000.0,6004,40,1,-1,"2025/4/15 11:00","2025/4/29 23:59",0,0,0,0,1
1774,142,2000.0,6005,40,1,-1,"2025/4/15 11:00","2025/4/29 23:59",0,0,0,0,1
1775,231,2000.0,7004,30,1,-1,"2025/4/15 11:00","2025/4/22 23:59",0,0,0,0,1
1776,232,2000.0,7005,30,1,-1,"2025/4/15 11:00","2025/4/22 23:59",0,0,0,0,1
1777,241,2000.0,7004,40,1,-1,"2025/4/15 11:00","2025/4/22 23:59",0,0,0,0,1
1778,242,2000.0,7005,40,1,-1,"2025/4/15 11:00","2025/4/22 23:59",0,0,0,0,1
1779,151,2000.0,6004,80,1,-1,"2025/4/15 11:00","2025/4/23 4:59",0,0,0,0,1
1780,152,2000.0,6005,80,1,-1,"2025/4/15 11:00","2025/4/23 4:59",0,0,0,0,1
1781,151,4000.0,6004,80,1,-1,"2025/4/23 5:00","2025/4/29 23:59",0,0,0,0,1
1782,152,4000.0,6005,80,1,-1,"2025/4/23 5:00","2025/4/29 23:59",0,0,0,0,1
1783,251,2000.0,7004,80,1,-1,"2025/4/15 11:00","2025/4/22 23:59",0,0,0,0,1
1784,252,2000.0,7005,80,1,-1,"2025/4/15 11:00","2025/4/22 23:59",0,0,0,0,1
1785,541,2000.0,122,120,1,-1,"2025/4/9 5:00","2025/4/14 4:59",0,0,0,0,1
1786,31,2000.0,101,30,1,-1,"2025/4/30 5:00","2025/5/5 4:59",0,0,0,0,1
1787,41,2000.0,101,40,1,-1,"2025/4/30 5:00","2025/5/5 4:59",0,0,0,0,1
1788,31,4000.0,101,30,1,-1,"2025/5/5 5:00","2025/5/8 4:59",0,0,0,0,1
1789,41,4000.0,101,40,1,-1,"2025/5/5 5:00","2025/5/8 4:59",0,0,0,0,1
1790,31,6000.0,101,30,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1791,41,4000.0,101,40,1,-1,"2025/5/8 5:00","2025/5/15 4:59",0,0,0,0,1
1792,31,2000.0,101,30,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1793,41,2000.0,101,40,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1794,32,2000.0,102,30,1,-1,"2025/4/30 5:00","2025/5/5 4:59",0,0,0,0,1
1795,42,2000.0,102,40,1,-1,"2025/4/30 5:00","2025/5/5 4:59",0,0,0,0,1
1796,32,4000.0,102,30,1,-1,"2025/5/5 5:00","2025/5/15 4:59",0,0,0,0,1
1797,42,4000.0,102,40,1,-1,"2025/5/5 5:00","2025/5/15 4:59",0,0,0,0,1
1798,32,2000.0,102,30,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1799,42,2000.0,102,40,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1800,39,4000.0,111,30,1,-1,"2025/4/30 5:00","2025/5/5 4:59",0,0,0,0,1
1801,49,4000.0,111,40,1,-1,"2025/4/30 5:00","2025/5/5 4:59",0,0,0,0,1
1802,39,2000.0,111,30,1,-1,"2025/5/5 5:00","2025/5/15 4:59",0,0,0,0,1
1803,49,2000.0,111,40,1,-1,"2025/5/5 5:00","2025/5/15 4:59",0,0,0,0,1
1804,39,4000.0,111,30,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
1805,49,4000.0,111,40,1,-1,"2025/5/15 5:00","2025/5/23 4:59",0,0,0,0,1
